% Model:              model.mph
% Version:            COMSOL 6.4.0.293
% Date:               Mar 27 2026, 14:58
% Dimension:          3
% Nodes:              2281
% Expressions:        6
% Description:        x-coordinate, y-coordinate, z-coordinate, von Mises stress, Displacement magnitude, Equivalent deviatoric strain
% Length unit:        µm
% X                       Y                        Z                        x (µm)                   y (µm)                   z (µm)                   solid.mises (N/m^2)      solid.disp (µm)          solid.edeve (1)
0.6656565441261613        0.13735054571968044      0.09999999999999999      0.6656565441261613       0.13735054571968044      0.10000000000000002      2091.9884658754977       2.336399246501828E-9     1.5882237463349127E-9
0.7229614262344569        0.043586160734291474     5.152985330410422E-18    0.7229614262344569       0.043586160734291474     5.152985330410422E-18    4816.810219599515        2.3246205437933714E-9    3.65689032092965E-9
0.664560397723057         0.13541607283868246      0                        0.664560397723057        0.13541607283868243      0                        2207.328740473112        2.3289438340064426E-9    1.6757893166106807E-9
0.6205091427411594        -0.001493922916674828    0.09999999999999999      0.6205091427411594       -0.001493922916674828    0.09999999999999999      2508.9065889421395       1.742341238436062E-9     1.904745215804247E-9
0.6205091427411594        -0.001493922916674828    0                        0.6205091427411594       -0.001493922916674828    0                        2473.5434412291347       1.7378785389260533E-9    1.8778977489758698E-9
0.2414625733079488        0.23324644546073414      0.049999999999999996     0.24146257330794876      0.23324644546073417      0.049999999999999996     4586.872581361091        1.1731401819799243E-9    3.4823231934414047E-9
0.3285575219373078        0.27569249547811603      0.09999999999999999      0.3285575219373078       0.27569249547811603      0.09999999999999999      2153.0162845698687       1.7077338595192816E-9    1.6345556608834267E-9
0.30275640105166357       0.12315220705869051      0.09999999999999999      0.3027564010516635       0.12315220705869055      0.10000000000000002      2072.6181964227408       9.956340966249812E-10    1.573517966441954E-9
0.3285575219373078        0.27569249547811603      0                        0.32855752193730775      0.2756924954781161       0                        2230.979628778844        1.7020642032767398E-9    1.6937449139009163E-9
0.22610523844401043       0.23061241182714962      0.1                      0.2261052384440104       0.23061241182714962      0.09999999999999999      4744.417305831115        1.0811988783887164E-9    3.6019301016985995E-9
0.17770527785346749       0.18685664584271575      0.05995610070854099      0.1777052778534675       0.18685664584271575      0.05995610070854097      3060.5130240615044       7.983811350196261E-10    2.3235211570573807E-9
0.22610523844401043       0.23061241182714962      5.152985330410424E-18    0.2261052384440104       0.23061241182714962      5.152985330410424E-18    4600.073946238643        1.0802077765065716E-9    3.4923455819605417E-9
0.2852366745666525        0.13914507159427497      0                        0.2852366745666525       0.139145071594275        0                        2080.168356019586        9.87926472430247E-10     1.579249997452608E-9
0.14178766753926952       0.14225854146548597      0.09999999999999999      0.14178766753926952      0.14225854146548597      0.09999999999999999      2005.1940539396367       6.595775988762047E-10    1.5223300053634418E-9
0.11547634765186025       0.2476398266945817       0.1                      0.11547634765186027      0.24763982669458165      0.09999999999999999      3795.6027500485948       5.90864956465339E-10     2.8815963938684556E-9
0.11547634765186025       0.2476398266945817       7.070886976453867E-18    0.11547634765186027      0.24763982669458165      7.070886976453869E-18    3824.497726122921        5.813919966800782E-10    2.9035332677564373E-9
0.1372519196013026        0.1382747933249395       0                        0.13725191960130262      0.1382747933249395       0                        1991.8976558892464       6.457439162301477E-10    1.5122354682907845E-9
0.03132171083742296       0.32144146243254673      5.152985330410429E-18    0.03132171083742296      0.32144146243254673      5.152985330410428E-18    1571.3113702300095       2.6399156611319266E-10   1.1929291541485451E-9
-0.007887316936849343     0.26684604766445         0.04999999999999982      -0.007887316936849343    0.26684604766445         0.04999999999999982      1440.3850584793622       3.3607775055892123E-10   1.0935307680033342E-9
0.03132171083742296       0.32144146243254673      0.09999999999999999      0.03132171083742296      0.32144146243254673      0.09999999999999999      1546.2767992253725       2.650213193244441E-10    1.173923074145025E-9
0.02346799309707193       0.33489898764935017      0.04999999999999999      0.02346799309707193      0.33489898764935017      0.04999999999999999      1120.914147680515        2.2774823047931176E-10   8.509905747515477E-10
-0.07764453275405525      0.31952862198350357      0.09999999999999999      -0.07764453275405528     0.31952862198350357      0.10000000000000002      1100.806270948396        2.110911226392918E-10    8.357248083119791E-10
0                         0.42890138410191153      0.09999999999999999      0                        0.4289013841019115       0.09999999999999999      297.835048970335         9.543365637333518E-11    2.2611439067757566E-10
-0.07732626255668962      0.3214478413505577       0                        -0.07732626255668959     0.3214478413505578       0                        1104.2845385638973       2.1062998003918775E-10   8.383654859797378E-10
0                         0.42890138410191153      0                        0                        0.42890138410191153      0                        225.6982246870777        9.614380910773629E-11    1.7134859288251713E-10
0.004249142636765172      0.19546878033992837      0.09999999999999999      0.004249142636765172     0.19546878033992834      0.10000000000000002      1826.1565990336035       4.243288238569675E-10    1.3864059589341887E-9
-0.0022099038709039007    0.1948170694966934       0                        -0.0022099038709039007   0.19481706949669333      0                        1803.7249602750512       4.1402035400650776E-10   1.3693760078007682E-9
1.349066664678467         4.225801427438559        0.09999999999999999      1.349066664678467        4.225801427438559        0.09999999999999999      0.00659072456512775      3.2180502762684866E-9    5.008682463641468E-15
1.349066664678467         4.225801427438559        0                        1.3490666646784673       4.225801427438559        0                        0.008861037742892304     3.2150014197126555E-9    6.731438006060865E-15
1.2246403892446056        4.089110780802695        0.09999999999999999      1.2246403892446056       4.089110780802697        0.1                      0.023401259631399995     3.2082741586967303E-9    1.77675896649704E-14
1.1490666646784669        4.225801427438559        0.09999999999999999      1.1490666646784666       4.225801427438559        0.09999999999999999      0.004361427098731302     3.2384845634512215E-9    3.32317164542583E-15
1.349066664678467         4.030240508127456        0.09999999999999999      1.349066664678467        4.030240508127456        0.09999999999999999      0.039818579837109555     3.1858237660657463E-9    3.023210176819024E-14
1.168331246205961         4.073693382915098        0.05000000000000048      1.168331246205961        4.073693382915097        0.05000000000000048      0.0319800222637104       3.210047063286213E-9     2.4280040034017933E-14
1.1490666646784669        4.225801427438559        0                        1.1490666646784666       4.225801427438559        0                        0.005790111938948488     3.2354367105208617E-9    4.4018940555067125E-15
1.2249166188085618        4.0901997571688575       0                        1.2249166188085618       4.0901997571688575       0                        0.025682244798092065     3.2053769059630824E-9    1.9499172983718636E-14
1.349066664678467         4.030240508127453        0                        1.3490666646784673       4.030240508127453        0                        0.040761663329943736     3.1827763756331163E-9    3.0946982986394255E-14
